707,716,2
709,769,3
712,747,3
715,739,2
712,731,5
711,720,3
718,756,5
717,748,3
712,734,4
715,756,2
716,707,4
727,720,2
712,728,4
712,790,4
712,785,5
711,707,5
740,748,3
707,799,4
727,746,4
708,751,4
735,741,2
721,749,3
748,748,4
712,783,3
707,705,4
711,739,3
707,735,4
741,783,3
712,746,4
747,783,1
710,751,3
749,735,5
712,796,4
715,732,3
771,762,2
712,776,4
707,715,3
711,763,1
711,778,4
757,771,2
712,732,5
707,712,3
730,748,4
719,742,4
774,739,2
752,748,4
776,769,3
764,742,3
711,741,4
715,789,4
708,764,4
788,723,3
709,739,3
751,735,4
701,750,5
751,736,5
707,778,3
760,723,2
711,744,4
735,744,3
711,716,5
788,754,4
756,753,2
711,713,3
721,715,2
747,705,5
734,751,4
707,730,3
758,752,3
757,743,2
727,790,2
727,765,2
719,778,3
727,747,2
754,742,3
749,736,3
715,735,4
798,719,1
716,729,2
708,763,4
751,778,3
796,795,3
711,732,4
796,742,3
758,765,2
768,756,3
741,785,3
707,723,3
704,735,4
796,765,3
711,735,5
788,708,2
708,748,4
712,739,4
711,731,4
763,742,4
721,755,4
796,716,3
748,710,3
749,732,4
720,749,3
708,756,2
712,722,3
721,732,4
749,781,4
747,739,3
711,724,5
795,797,3
788,739,2
790,790,2
758,742,4
758,790,4
741,722,3
796,746,3
717,751,4
751,734,1
707,792,4
790,771,4
712,787,3
709,781,3
796,728,3
771,707,4
796,751,5
795,719,2
798,748,5
738,747,4
764,756,3
790,738,3
778,780,3
754,744,3
788,781,3
796,781,4
790,786,3
758,716,2
715,755,2
774,741,1
738,751,3
788,798,2
773,769,1
751,755,4
788,712,3
758,764,1
782,750,4
790,748,1
796,731,3
795,771,3
788,744,4
795,742,2
718,742,5
751,748,2
778,738,1
727,775,4
712,781,4
716,705,5
790,708,3
749,755,4
715,743,2
797,781,5
714,763,4
795,756,3
727,783,3
758,732,4
709,727,2
794,751,3
710,720,3
796,717,3
786,709,2
711,762,3
750,749,3
790,774,4
751,708,4
769,748,2
730,742,3
776,760,3
706,756,4
774,712,1
776,706,3
707,719,3
755,748,4
727,729,2
773,792,4
790,722,3
747,736,5
774,758,1
751,785,4
771,709,5
798,795,3
749,742,4
784,754,3
756,731,3
712,768,5
712,755,4
705,720,5
758,780,5
774,774,1
749,746,5
764,743,1
731,705,5
787,750,5
712,729,5
786,732,4
766,729,3
706,742,2
729,748,4
711,747,4
774,795,1
796,720,4
751,746,4
722,756,3
718,717,4
795,727,3
728,742,4
751,756,2
727,755,2
712,738,4
786,724,4
751,742,3
770,742,4
757,751,3
790,776,3
790,781,4
751,737,4
759,742,5
786,708,4
790,762,5
757,746,3
716,792,4
798,722,3
709,728,4
758,705,5
798,740,2
760,739,4
796,735,2
751,710,3
751,704,2
796,755,4
727,760,1
790,709,3
708,713,4
709,747,2
758,751,4
721,720,5
758,748,1
703,764,2
741,790,3
707,736,4
734,742,4
790,742,4
766,705,4
798,756,3
721,735,4
795,710,3
796,709,3
798,768,4
733,740,3
798,705,4
716,723,4
796,722,3
756,742,3
711,704,4
768,744,3
798,707,2
798,769,2
741,742,4
795,705,4
707,747,3
718,751,5
783,750,4
741,781,4
798,709,5
798,720,5
784,751,4
776,708,5
796,739,5
724,748,1
788,726,4
773,710,3
796,794,4
724,750,2
763,730,5
766,747,5
795,768,3
796,724,2
796,775,2
771,768,4
798,781,2
733,742,3
749,740,3
713,750,3
711,736,5
718,750,3
790,763,3
702,748,2
733,744,4
735,748,3
743,744,5
733,713,4
729,751,3
768,742,3
757,742,4
767,724,4
739,751,3
799,748,2
716,732,5
763,702,3
750,748,3
749,705,4
707,766,3
796,785,5
770,748,5
712,724,3
712,716,5
707,782,3
796,776,4
782,748,4
711,755,3
791,754,4
751,709,4
796,761,3
790,716,4
738,732,3
758,722,3
707,732,4
759,756,4
707,703,4
773,790,3
727,779,2
788,729,4
788,755,3
789,742,3
797,748,1
796,747,4
712,794,4
748,709,4
708,742,1
718,744,3
727,774,3
707,744,3
796,732,5
727,751,3
762,749,1
775,750,5
727,771,3
716,724,4
703,748,3
727,722,2
796,768,2
751,751,4
764,747,3
715,746,5
756,755,3
796,797,3
791,748,3
778,755,2
747,732,3
727,739,4
726,763,2
772,752,3
772,748,3
773,737,3
788,720,3
702,751,4
756,739,4
749,763,1
759,748,4
735,764,3
774,732,1
712,762,4
788,715,3
717,742,5
761,748,4
780,705,5
707,702,3
736,748,2
763,732,3
752,751,4
713,752,2
724,751,2
762,709,3
760,776,5
747,792,5
753,750,2
785,748,3
758,737,3
705,755,5
721,729,3
716,735,5
707,718,5
796,769,4
734,724,3
758,746,4
773,730,3
795,716,3
749,748,3
795,746,3
715,761,3
773,780,4
796,762,3
798,736,5
782,751,2
797,720,2
758,713,3
716,740,4
792,762,4
795,739,1
707,739,2
707,707,5
707,770,3
752,750,2
796,779,3
774,778,5
790,739,4
768,763,2
741,732,4
747,735,4
792,742,3
778,712,3
757,732,3
749,780,1
784,750,5
743,748,4
758,750,2
763,738,2
798,785,3
787,748,4
714,748,5
798,746,4
733,762,4
798,755,3
788,742,3
773,732,3
758,715,4
773,720,1
789,741,5
788,748,3
761,742,2
796,778,4
752,752,3
751,739,3
788,736,3
798,734,3
715,713,4
751,738,4
716,708,4
774,743,1
725,748,4
746,720,3
711,727,4
782,752,4
734,705,4
795,747,3
711,729,3
786,703,3
790,721,3
766,739,2
727,748,4
772,751,3
787,749,4
731,720,3
795,755,3
724,749,4
768,762,1
796,796,4
774,708,2
764,717,3
749,731,3
701,751,4
798,728,4
723,748,5
782,749,4
703,742,3
798,703,4
749,729,4
798,732,2
711,723,5
708,740,5
796,748,5
747,726,2
721,748,3
722,748,4
796,707,3
748,732,4
796,783,4
796,705,4
705,797,4
760,748,4
793,742,3
709,762,3
739,749,5
741,724,4
789,762,3
709,738,1
721,739,4
747,715,5
763,703,5
728,748,3
735,756,2
790,792,2
773,751,3
711,710,4
763,737,2
738,755,3
798,731,3
766,712,3
749,739,3
758,735,5
764,732,3
796,736,3
719,735,5
787,751,4
711,715,4
790,755,3
708,762,5
749,712,3
707,708,3
715,778,2
