194,165,4
160,174,5
168,151,5
160,135,4
172,177,4
194,181,3
158,177,4
184,153,3
142,169,5
104,117,2
151,197,5
125,163,5
137,144,5
187,135,4
184,187,4
117,150,4
130,109,3
151,176,2
131,126,4
109,127,2
181,121,4
194,172,3
108,100,4
188,143,5
194,152,3
113,126,5
125,190,5
150,181,5
109,178,3
130,105,4
198,118,2
144,125,4
121,180,3
194,187,4
186,148,4
175,127,5
153,174,1
128,182,4
158,128,2
178,199,4
185,114,4
161,168,1
190,117,4
117,181,5
194,191,4
160,160,5
152,111,5
194,160,2
125,134,5
144,153,5
121,117,1
184,191,4
150,129,4
144,182,3
184,161,2
102,161,2
189,197,5
195,154,3
117,151,4
148,140,1
185,199,4
103,127,4
161,162,2
144,106,3
103,121,3
160,117,4
164,117,5
198,100,1
159,127,5
184,181,4
109,101,1
148,114,5
106,107,4
184,155,3
198,135,5
158,190,5
160,187,5
125,152,1
184,100,5
142,181,5
174,160,5
162,181,4
131,100,5
115,127,5
151,186,4
123,135,5
150,121,2
178,106,2
198,179,4
123,192,5
145,183,5
150,100,2
109,100,4
151,162,5
187,116,5
114,175,5
116,185,3
178,148,4
138,121,4
128,140,4
154,175,5
130,161,4
195,186,3
178,125,4
138,151,4
125,173,5
128,143,5
197,176,5
109,154,2
161,174,2
195,181,5
102,118,3
189,120,1
152,147,3
162,121,4
178,121,5
145,172,5
188,191,3
125,150,1
198,180,3
181,123,2
194,196,3
109,159,4
109,195,5
178,131,4
148,172,5
188,159,3
190,147,4
185,127,5
151,191,3
181,124,1
145,182,5
195,100,5
130,172,5
177,124,3
119,154,5
152,132,5
159,111,4
137,195,5
148,177,2
104,122,3
148,185,1
157,150,5
118,174,5
125,158,4
193,195,1
103,117,4
104,100,4
136,117,4
184,132,5
151,169,5
128,111,3
142,189,4
198,156,3
194,153,3
116,187,5
121,121,2
194,162,3
110,188,4
198,148,3
151,175,5
152,125,5
123,165,5
169,174,4
102,195,4
141,125,5
109,147,4
154,137,3
158,144,4
197,181,5
145,109,4
184,172,4
130,125,5
174,107,5
125,143,5
160,126,3
194,132,3
138,100,5
180,121,5
103,144,4
178,179,2
119,193,4
117,174,4
189,129,3
117,176,5
121,174,3
108,125,3
106,165,5
116,195,4
144,172,4
150,127,5
160,124,4
121,122,2
184,126,3
118,176,5
151,196,4
102,186,4
130,148,4
158,100,5
118,156,5
177,182,5
157,127,5
102,121,3
125,175,2
152,167,5
114,195,4
198,188,5
174,117,5
103,126,5
185,196,4
151,100,3
145,185,4
169,172,5
121,125,2
145,174,5
178,135,2
135,176,4
102,173,3
162,174,4
178,193,4
193,117,4
117,168,5
188,173,5
151,193,4
124,166,5
113,100,4
130,158,5
164,125,5
114,191,3
197,187,5
160,175,4
130,183,5
102,183,4
189,173,5
169,181,5
118,185,5
119,144,4
177,150,4
117,121,4
164,148,5
116,180,5
192,127,4
177,175,5
162,151,3
190,118,3
188,195,3
177,179,5
162,117,4
114,157,2
123,127,5
114,183,5
197,195,5
132,137,4
145,120,2
116,199,4
145,159,4
156,192,4
151,114,5
144,129,4
177,197,4
109,117,5
175,176,3
185,197,5
130,150,5
109,176,5
154,182,5
102,176,3
156,137,4
181,112,1
181,148,2
180,111,5
108,181,3
119,188,4
189,121,2
153,127,3
161,127,3
188,148,4
119,111,5
178,178,4
189,143,5
124,157,2
144,194,5
189,100,4
194,117,3
174,196,5
137,172,5
115,172,4
108,121,3
184,196,4
194,124,4
138,111,4
128,173,5
101,118,3
158,182,5
174,118,2
177,195,4
182,172,5
198,172,4
130,134,5
176,100,5
184,124,5
177,196,3
145,105,2
109,131,1
148,169,5
193,174,4
137,183,5
194,185,4
181,149,1
128,190,4
158,163,4
168,123,3
181,125,3
152,162,5
198,184,3
158,176,4
178,183,4
122,191,5
121,126,3
125,116,4
172,183,5
128,151,3
119,109,5
168,117,5
193,111,1
178,195,4
196,111,4
158,149,3
169,133,4
114,182,3
138,150,3
152,191,5
119,147,4
167,136,4
119,174,4
135,185,4
157,137,5
159,103,1
167,133,5
180,156,5
118,184,5
122,175,5
186,117,5
194,161,4
122,187,4
151,172,5
178,117,4
198,193,4
199,111,3
125,136,5
160,109,2
167,169,1
121,137,5
182,121,3
139,127,5
182,100,3
164,118,5
169,127,4
125,198,3
141,151,2
165,181,5
194,175,3
187,175,2
160,118,3
128,118,5
135,183,4
151,183,3
175,183,4
101,121,4
199,117,3
117,109,4
144,193,4
178,187,4
156,124,3
144,181,4
167,126,3
119,199,5
148,116,5
101,109,2
198,175,3
156,180,5
117,143,1
164,181,5
197,127,5
109,196,4
102,167,2
109,183,5
160,123,4
128,136,5
141,117,4
119,105,2
144,191,4
151,160,4
125,120,1
178,134,3
102,184,2
184,137,5
109,172,5
177,100,5
125,194,5
194,195,3
160,161,3
138,116,2
187,196,4
148,163,4
174,197,5
194,198,3
152,151,4
102,164,3
198,197,4
119,182,4
181,103,1
130,176,5
130,174,5
197,190,3
183,159,4
102,101,4
117,195,5
178,181,5
151,121,5
174,124,5
121,192,4
184,116,4
136,100,5
194,188,4
198,176,4
125,174,5
158,137,5
130,128,4
130,184,4
144,105,2
130,195,5
144,180,4
102,163,2
186,100,4
115,187,5
151,164,5
117,117,5
119,117,5
181,150,1
130,147,4
109,158,1
101,122,1
188,127,4
144,197,4
150,147,4
168,100,4
197,161,4
102,144,3
158,127,5
187,191,5
189,135,4
145,100,5
194,144,4
137,117,5
110,195,2
174,162,5
172,178,3
198,196,3
144,176,4
132,124,4
193,127,5
156,197,5
177,172,5
130,168,3
193,155,4
102,181,2
130,173,3
198,182,4
158,183,3
184,174,3
177,198,4
197,174,5
104,150,5
106,194,5
141,120,4
101,123,2
177,168,4
194,127,5
138,185,4
104,147,3
189,134,5
109,157,4
130,111,5
189,194,5
159,117,5
115,181,4
189,174,5
118,164,5
186,118,2
158,116,5
188,161,3
180,173,5
154,143,3
159,121,3
109,121,5
118,193,5
151,153,3
193,100,5
181,146,1
194,193,4
160,137,4
188,181,3
164,121,5
158,172,4
119,100,5
188,185,4
144,190,5
130,122,3
188,164,4
144,165,4
189,176,4
106,196,5
123,132,3
158,117,3
157,147,5
178,196,4
130,143,5
132,154,4
151,163,4
145,195,5
114,100,5
193,147,2
198,154,4
161,187,3
109,162,2
161,191,2
158,186,3
184,143,3
116,137,2
114,186,3
158,184,3
115,178,5
198,183,5
141,106,5
194,192,5
108,137,5
158,148,4
118,134,5
151,189,5
189,127,4
174,138,1
144,160,2
161,135,2
198,174,5
195,132,5
175,132,3
120,148,3
174,122,1
158,154,4
181,147,1
194,180,3
193,194,4
154,135,5
184,164,3
114,179,5
123,143,5
182,123,4
144,195,5
158,124,4
121,181,5
152,157,5
102,102,3
145,122,1
120,125,4
198,198,4
128,196,5
109,173,5
189,198,4
117,179,5
194,100,4
137,121,5
144,173,5
181,137,2
116,193,4
174,158,2
197,188,3
151,136,4
150,151,4
189,131,4
145,150,5
176,111,4
110,173,1
121,124,5
177,154,4
158,173,5
178,123,4
137,181,5
131,124,5
175,100,2
109,179,4
194,154,3
168,125,4
193,187,4
198,187,4
178,197,2
130,132,5
135,173,4
160,169,4
128,193,3
198,173,4
138,187,5
118,180,5
101,111,2
177,161,3
101,181,4
160,182,5
128,172,3
178,176,4
168,121,4
115,121,3
189,196,5
184,117,2
128,191,4
102,182,3
186,106,2
184,166,3
117,122,2
194,197,4
194,135,3
158,120,1
185,181,4
102,185,3
184,127,5
158,168,5
195,127,5
182,191,4
115,183,5
151,137,5
141,121,4
122,193,4
194,178,3
152,120,2
189,172,5
123,197,5
102,175,4
151,118,3
190,125,3
175,193,4
194,194,4
196,108,4
160,100,5
176,151,4
128,132,3
124,172,3
168,126,5
158,118,5
151,152,3
104,126,4
117,172,5
189,105,2
177,121,2
144,187,4
198,168,4
184,183,4
165,176,4
125,195,5
144,196,4
199,116,5
128,121,4
180,186,4
184,176,4
192,121,2
198,101,5
151,171,5
123,100,4
151,185,4
102,168,3
128,197,4
175,147,3
138,182,4
151,181,5
114,156,4
177,153,4
181,105,1
145,156,5
157,100,5
121,165,4
182,111,4
162,144,3
136,137,5
109,181,5
113,124,3
194,121,2
122,180,5
132,175,3
118,132,4
128,133,5
117,144,4
142,124,4
116,116,3
189,132,5
145,117,5
156,178,5
137,174,5
128,159,4
161,181,2
178,127,5
177,176,4
161,186,4
138,133,4
144,144,4
116,191,4
183,176,3
120,121,4
158,194,5
118,135,5
